Country	Year	Animal	SampleOrigin	Pathogen	Species	Nsamples	Compound	Rescom
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	GEN	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	CHL	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	AMP	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	CTX	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	CAZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	MEM	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	TIG	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	NAL	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	CIP	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	AZM	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	CST	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	SMZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	TMP	0
Czech_Republic	2017	Chicken	NA	Salmonella	NA	5	TET	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	GEN	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	CTX	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	CAZ	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	MEM	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	TIG	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	NAL	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	CIP	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	AZM	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	CST	0
Denmark	2017	Chicken	NA	Salmonella	NA	3	TMP	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	GEN	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	CHL	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	AMP	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	CTX	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	CAZ	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	MEM	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	TIG	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	AZM	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	SMZ	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	TMP	0
Estonia	2017	Chicken	NA	Salmonella	NA	3	TET	0
Greece	2017	Chicken	NA	Salmonella	NA	31	GEN	0
Greece	2017	Chicken	NA	Salmonella	NA	31	CHL	0
Greece	2017	Chicken	NA	Salmonella	NA	31	CTX	0
Greece	2017	Chicken	NA	Salmonella	NA	31	CAZ	0
Greece	2017	Chicken	NA	Salmonella	NA	31	MEM	0
Greece	2017	Chicken	NA	Salmonella	NA	31	TIG	0
Greece	2017	Chicken	NA	Salmonella	NA	31	NAL	0
Greece	2017	Chicken	NA	Salmonella	NA	31	AZM	0
Greece	2017	Chicken	NA	Salmonella	NA	31	CST	0
Greece	2017	Chicken	NA	Salmonella	NA	31	TMP	0
Italy	2017	Chicken	NA	Salmonella	NA	129	GEN	0
Italy	2017	Chicken	NA	Salmonella	NA	129	CTX	0
Italy	2017	Chicken	NA	Salmonella	NA	129	CAZ	0
Italy	2017	Chicken	NA	Salmonella	NA	129	MEM	0
Italy	2017	Chicken	NA	Salmonella	NA	129	TIG	0
Italy	2017	Chicken	NA	Salmonella	NA	129	AZM	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	GEN	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	CHL	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	AMP	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	CTX	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	CAZ	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	MEM	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	TIG	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	NAL	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	CIP	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	AZM	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	SMZ	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	TMP	0
Netherlands	2017	Chicken	NA	Salmonella	NA	4	TET	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	GEN	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	CHL	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	AMP	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	CTX	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	CAZ	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	MEM	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	TIG	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	AZM	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	SMZ	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	TMP	0
Portugal	2017	Chicken	NA	Salmonella	NA	48	TET	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	GEN	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	CHL	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	AMP	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	CTX	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	CAZ	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	MEM	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	TIG	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	NAL	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	CIP	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	AZM	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	CST	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	SMZ	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	TMP	0
Slovenia	2017	Chicken	NA	Salmonella	NA	6	TET	0
Spain	2017	Chicken	NA	Salmonella	NA	170	CTX	0
Spain	2017	Chicken	NA	Salmonella	NA	170	CAZ	0
Spain	2017	Chicken	NA	Salmonella	NA	170	MEM	0
Spain	2017	Chicken	NA	Salmonella	NA	170	TIG	0
Spain	2017	Chicken	NA	Salmonella	NA	170	AZM	0
Total	2017	Chicken	NA	Salmonella	NA	421	MEM	0
Total	2017	Chicken	NA	Salmonella	NA	421	TIG	0
Norway	2017	Chicken	NA	Salmonella	NA	1	GEN	0
Norway	2017	Chicken	NA	Salmonella	NA	1	CHL	0
Norway	2017	Chicken	NA	Salmonella	NA	1	AMP	0
Norway	2017	Chicken	NA	Salmonella	NA	1	CTX	0
Norway	2017	Chicken	NA	Salmonella	NA	1	CAZ	0
Norway	2017	Chicken	NA	Salmonella	NA	1	MEM	0
Norway	2017	Chicken	NA	Salmonella	NA	1	TIG	0
Norway	2017	Chicken	NA	Salmonella	NA	1	NAL	0
Norway	2017	Chicken	NA	Salmonella	NA	1	CIP	0
Norway	2017	Chicken	NA	Salmonella	NA	1	AZM	0
Norway	2017	Chicken	NA	Salmonella	NA	1	CST	0
Norway	2017	Chicken	NA	Salmonella	NA	1	SMZ	0
Norway	2017	Chicken	NA	Salmonella	NA	1	TMP	0
Norway	2017	Chicken	NA	Salmonella	NA	1	TET	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	GEN	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	CHL	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	AMP	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	CTX	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	CAZ	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	MEM	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	TIG	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	AZM	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	CST	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	SMZ	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	TMP	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	7	TET	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	GEN	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CHL	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	AMP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CTX	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CAZ	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	MEM	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TIG	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	NAL	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CIP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	AZM	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	SMZ	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TMP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TET	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	GEN	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	CHL	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	AMP	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	CTX	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	CAZ	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	MEM	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	TIG	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	NAL	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	CIP	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	AZM	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	SMZ	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	TMP	0
Netherlands	2017	Chicken	NA	Salmonella	Enteritidis	18	TET	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	GEN	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	CHL	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	AMP	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	CTX	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	CAZ	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	MEM	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	TIG	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	NAL	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	CIP	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	AZM	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	CST	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	SMZ	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	TMP	0
Switzerland	2017	Chicken	NA	Salmonella	Enteritidis	15	TET	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	GEN	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	CHL	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	AMP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	CTX	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	CAZ	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	MEM	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	TIG	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	NAL	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	CIP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	AZM	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	SMZ	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	TMP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	8	TET	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	GEN	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	CHL	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	CTX	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	CAZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	MEM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	TIG	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	AZM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	SMZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	TMP	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	73	TET	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	GEN	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CHL	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	AMP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CTX	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CAZ	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	MEM	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TIG	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	NAL	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	CIP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	AZM	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	SMZ	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TMP	0
Latvia	2017	Chicken	NA	Salmonella	Enteritidis	11	TET	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	GEN	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	CHL	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	AMP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	CTX	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	CAZ	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	MEM	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	TIG	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	NAL	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	CIP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	AZM	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	SMZ	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	TMP	0
Belgium	2017	Chicken	NA	Salmonella	Enteritidis	7	TET	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	GEN	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	CHL	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	AMP	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	CTX	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	CAZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	MEM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	TIG	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	NAL	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	CIP	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	AZM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	CST	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	SMZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	TMP	0
Czech_Republic	2017	Chicken	NA	Salmonella	Enteritidis	5	TET	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	GEN	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	CHL	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	CTX	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	CAZ	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	MEM	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	TIG	0
Italy	2017	Chicken	NA	Salmonella	Enteritidis	24	AZM	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	GEN	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	CHL	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	AMP	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	CTX	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	CAZ	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	MEM	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	TIG	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	AZM	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	SMZ	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	TMP	0
Portugal	2017	Chicken	NA	Salmonella	Enteritidis	5	TET	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	GEN	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	CHL	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	AMP	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	CTX	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	MEM	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	TIG	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	AZM	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	SMZ	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	TMP	0
Spain	2017	Chicken	NA	Salmonella	Enteritidis	24	TET	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	GEN	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	CHL	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	AMP	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	CTX	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	CAZ	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	MEM	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	TIG	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	NAL	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	CIP	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	AZM	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	CST	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	SMZ	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	TMP	0
Portugal	2017	Chicken	NA	Salmonella	Mbandaka	8	TET	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	GEN	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	CHL	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	AMP	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	CTX	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	MEM	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	TIG	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	NAL	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	CIP	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	AZM	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	CST	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	SMZ	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	TMP	0
Spain	2017	Chicken	NA	Salmonella	Mbandaka	6	TET	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	CTX	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	CAZ	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	MEM	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	TIG	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	NAL	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	CIP	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	AZM	0
Belgium	2017	Chicken	NA	Salmonella	Typhimurium	7	CST	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	CTX	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	MEM	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	TIG	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	NAL	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	CIP	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	AZM	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	6	CST	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	GEN	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	CHL	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	AMP	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	CTX	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	CAZ	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	MEM	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	TIG	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	NAL	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	CIP	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	AZM	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	CST	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	SMZ	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	TMP	0
Italy	2017	Chicken	NA	Salmonella	Mbandaka	5	TET	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	GEN	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	CHL	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	CTX	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	MEM	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	TIG	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	AZM	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	CST	0
Spain	2017	Chicken	NA	Salmonella	Mikawasima	15	TMP	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	GEN	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	CTX	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	CAZ	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	MEM	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	TIG	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	NAL	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	AZM	0
Belgium	2017	Chicken	NA	Salmonella	Rissen	8	CST	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	CHL	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	AMP	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	CTX	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	MEM	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	TIG	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	AZM	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	CST	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	TMP	0
Spain	2017	Chicken	NA	Salmonella	Rissen	10	TET	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	GEN	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	CHL	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	AMP	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	CTX	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	CAZ	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	MEM	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	TIG	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	AZM	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	CST	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	SMZ	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	TMP	0
Portugal	2017	Chicken	NA	Salmonella	Typhimurium	8	TET	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	GEN	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	CHL	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	AMP	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	CTX	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	MEM	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	TIG	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	NAL	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	CIP	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	AZM	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	TMP	0
Spain	2017	Chicken	NA	Salmonella	Typhimurium	11	TET	0
Belgium	2017	Chicken	NA	Salmonella	Infantis	55	GEN	0
Belgium	2017	Chicken	NA	Salmonella	Infantis	55	MEM	0
Belgium	2017	Chicken	NA	Salmonella	Infantis	55	CST	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	GEN	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	CHL	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	CTX	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	CAZ	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	MEM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	AZM	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	CST	0
Czech_Republic	2017	Chicken	NA	Salmonella	Infantis	12	TMP	0
Italy	2017	Chicken	NA	Salmonella	Infantis	65	GEN	0
Italy	2017	Chicken	NA	Salmonella	Infantis	65	MEM	0
Italy	2017	Chicken	NA	Salmonella	Infantis	65	TIG	0
Italy	2017	Chicken	NA	Salmonella	Infantis	65	AZM	0
Italy	2017	Chicken	NA	Salmonella	Infantis	65	CST	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	GEN	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	CTX	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	CAZ	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	MEM	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	TIG	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	AZM	0
Slovenia	2017	Chicken	NA	Salmonella	Infantis	73	CST	0
Spain	2017	Chicken	NA	Salmonella	Infantis	28	CTX	0
Spain	2017	Chicken	NA	Salmonella	Infantis	28	CAZ	0
Spain	2017	Chicken	NA	Salmonella	Infantis	28	MEM	0
